oid	time	aircraftId	flightNumber	latitude	longitude	altitude	direction	verticalRate	v
5a7373f5e9630e33cfa71d66	Thu Feb 01 2018 13:09:25 GMT-0700 (MST)	a66217	N510GT  	39.69928	-104.946183	19025	170	3776	0
5a7373fae9630e33cfa71d67	Thu Feb 01 2018 13:09:30 GMT-0700 (MST)	abd254	1994	39.790758	-105.229736	21775	255	1216	0
5a7373fae9630e33cfa71d68	Thu Feb 01 2018 13:09:30 GMT-0700 (MST)	a66217	N510GT  	39.69928	-104.946183	19025	170	3776	0
5a7373ffe9630e33cfa71d69	Thu Feb 01 2018 13:09:35 GMT-0700 (MST)	abd254	1994	39.790758	-105.229736	21775	255	1216	0
5a7373ffe9630e33cfa71d6a	Thu Feb 01 2018 13:09:35 GMT-0700 (MST)	a66217	N510GT  	39.69928	-104.946183	19025	170	3776	0
5a737404e9630e33cfa71d6b	Thu Feb 01 2018 13:09:40 GMT-0700 (MST)	abd254	1994	39.790758	-105.229736	21775	255	1216	0
5a737404e9630e33cfa71d6c	Thu Feb 01 2018 13:09:40 GMT-0700 (MST)	a66217	N510GT  	39.69928	-104.946183	19025	170	3776	0
5a737409e9630e33cfa71d6d	Thu Feb 01 2018 13:09:45 GMT-0700 (MST)	a66217	N510GT  	39.69928	-104.946183	19025	170	3776	0
5a73740ee9630e33cfa71d6e	Thu Feb 01 2018 13:09:50 GMT-0700 (MST)	a66217	N510GT  	39.69928	-104.946183	19025	170	3776	0
5a737413e9630e33cfa71d6f	Thu Feb 01 2018 13:09:55 GMT-0700 (MST)	a66217	N510GT  	39.69928	-104.946183	19025	170	3776	0
5a73753ae9630e33cfa71d70	Thu Feb 01 2018 13:14:50 GMT-0700 (MST)	a11fc7	UAL413  	39.77417	-105.008459	16000	240	2752	0
5a73753fe9630e33cfa71d71	Thu Feb 01 2018 13:14:55 GMT-0700 (MST)	a11fc7	UAL413  	39.771299	-105.015076	16175	241	2368	0
5a737544e9630e33cfa71d72	Thu Feb 01 2018 13:15:00 GMT-0700 (MST)	a11fc7	UAL413  	39.770042	-105.018127	16225	243	2368	0
5a737549e9630e33cfa71d73	Thu Feb 01 2018 13:15:05 GMT-0700 (MST)	a11fc7	UAL413  	39.76506	-105.03067	16500	244	2368	0
5a73754ee9630e33cfa71d74	Thu Feb 01 2018 13:15:10 GMT-0700 (MST)	a11fc7	UAL413  	39.763059	-105.03595	16625	245	2432	0
5a737553e9630e33cfa71d75	Thu Feb 01 2018 13:15:15 GMT-0700 (MST)	a11fc7	UAL413  	39.75975	-105.044881	16825	245	2432	0
5a737558e9630e33cfa71d76	Thu Feb 01 2018 13:15:20 GMT-0700 (MST)	a11fc7	UAL413  	39.75975	-105.044881	16825	245	2880	0
5a73755de9630e33cfa71d77	Thu Feb 01 2018 13:15:25 GMT-0700 (MST)	a11fc7	UAL413  	39.753342	-105.062495	17225	245	2880	0
5a737562e9630e33cfa71d78	Thu Feb 01 2018 13:15:30 GMT-0700 (MST)	a11fc7	UAL413  	39.753342	-105.062495	17225	245	2880	0
5a737567e9630e33cfa71d79	Thu Feb 01 2018 13:15:35 GMT-0700 (MST)	a11fc7	UAL413  	39.753342	-105.062495	17225	245	2880	0
5a73756ce9630e33cfa71d7a	Thu Feb 01 2018 13:15:40 GMT-0700 (MST)	a11fc7	UAL413  	39.753342	-105.062495	17225	245	2880	0
5a737571e9630e33cfa71d7b	Thu Feb 01 2018 13:15:45 GMT-0700 (MST)	a11fc7	UAL413  	39.753342	-105.062495	17225	245	2880	0
5a737577e9630e33cfa71d7c	Thu Feb 01 2018 13:15:51 GMT-0700 (MST)	a11fc7	UAL413  	39.753342	-105.062495	17225	245	2880	0
5a73757be9630e33cfa71d7d	Thu Feb 01 2018 13:15:55 GMT-0700 (MST)	a11fc7	UAL413  	39.753342	-105.062495	18475	245	2880	0
5a737580e9630e33cfa71d7e	Thu Feb 01 2018 13:16:00 GMT-0700 (MST)	a11fc7	UAL413  	39.753342	-105.062495	18475	245	2880	0
5a737586e9630e33cfa71d7f	Thu Feb 01 2018 13:16:06 GMT-0700 (MST)	a11fc7	UAL413  	39.753342	-105.062495	19200	246	3584	0
5a73758ae9630e33cfa71d80	Thu Feb 01 2018 13:16:10 GMT-0700 (MST)	a11fc7	UAL413  	39.753342	-105.062495	19500	246	3584	0
5a73758fe9630e33cfa71d81	Thu Feb 01 2018 13:16:15 GMT-0700 (MST)	a11fc7	UAL413  	39.720883	-105.154175	19500	246	3584	0
5a737595e9630e33cfa71d82	Thu Feb 01 2018 13:16:21 GMT-0700 (MST)	a11fc7	UAL413  	39.71521	-105.170149	19875	246	2304	0
5a73759ae9630e33cfa71d83	Thu Feb 01 2018 13:16:26 GMT-0700 (MST)	a11fc7	UAL413  	39.71109	-105.181732	20100	246	2240	0
5a73759ee9630e33cfa71d84	Thu Feb 01 2018 13:16:30 GMT-0700 (MST)	a11fc7	UAL413  	39.71109	-105.181732	20100	246	2240	0
5a7375a3e9630e33cfa71d85	Thu Feb 01 2018 13:16:35 GMT-0700 (MST)	a11fc7	UAL413  	39.71109	-105.181732	20100	246	2240	0
5a7375a9e9630e33cfa71d86	Thu Feb 01 2018 13:16:41 GMT-0700 (MST)	a11fc7	UAL413  	39.71109	-105.181732	20100	246	2240	0
5a7375ade9630e33cfa71d87	Thu Feb 01 2018 13:16:45 GMT-0700 (MST)	a11fc7	UAL413  	39.71109	-105.181732	20100	246	2240	0
